food_id,food_name,carb,prt,fat,recipe,amount,food_type,n
1,갈릭 난,0,0,0,강력분,300,주식,3
1,갈릭 난,0,0,0,물,160,주식,
1,갈릭 난,0,0,0,파마산치즈,15,주식,
1,갈릭 난,0,0,0,올리브유,30,주식,
1,갈릭 난,0,0,0,설탕,5,주식,
1,갈릭 난,0,0,0,이스트,5,주식,
1,갈릭 난,0,0,0,소금,5,주식,
1,갈릭 난,0,0,0,다진마늘,15,주식,
1,갈릭 난,0,0,0,파슬리가루,15,주식,
1,갈릭 난,0,0,0,밀가루,10,주식,
1,갈릭 난,0,0,0,물,360,주식,
2,양배추롤,0,0,0,소고기,350,부식,3
2,양배추롤,0,0,0,양파,1,부식,
2,양배추롤,0,0,0,달걀,1,부식,
2,양배추롤,0,0,0,밥,100,부식,
2,양배추롤,0,0,0,우유,20,부식,
2,양배추롤,0,0,0,넛맥,10,부식,
2,양배추롤,0,0,0,버터,20,부식,
2,양배추롤,0,0,0,파슬리,100,부식,
2,양배추롤,0,0,0,소금,5,부식,
3,태국식 홍합찜,0,0,0,홍합,1000,부식,4
3,태국식 홍합찜,0,0,0,청주,20,부식,
3,태국식 홍합찜,0,0,0,고수(코리엔더),8,부식,
3,태국식 홍합찜,0,0,0,레몬그라스,1,부식,
3,태국식 홍합찜,0,0,0,대파,3,부식,
3,태국식 홍합찜,0,0,0,마늘,5,부식,
3,태국식 홍합찜,0,0,0,코코넛밀크,400,부식,
3,태국식 홍합찜,0,0,0,피쉬소스,15,부식,
3,태국식 홍합찜,0,0,0,소금,10,부식,
3,태국식 홍합찜,0,0,0,라임,50,부식,
3,태국식 홍합찜,0,0,0,프릭키누,300,부식,
3,태국식 홍합찜,0,0,0,땅콩기름,20,부식,
4,듬직한 샌드위치,0,0,0,바게트,100,주식,4
4,듬직한 샌드위치,0,0,0,가지,100,주식,
4,듬직한 샌드위치,0,0,0,파프리카,100,주식,
4,듬직한 샌드위치,0,0,0,쥬키니,100,주식,
4,듬직한 샌드위치,0,0,0,아티초크,80,주식,
4,듬직한 샌드위치,0,0,0,모차렐라치즈,200,주식,
4,듬직한 샌드위치,0,0,0,햄,25,주식,
4,듬직한 샌드위치,0,0,0,루꼴라,20,주식,
4,듬직한 샌드위치,0,0,0,올리브유,10,주식,
4,듬직한 샌드위치,0,0,0,바질 페스토,10,주식,
4,듬직한 샌드위치,0,0,0,바질,21,주식,
4,듬직한 샌드위치,0,0,0,잣,30,주식,
4,듬직한 샌드위치,0,0,0,마늘,5,주식,
4,듬직한 샌드위치,0,0,0,레몬즙,15,주식,
4,듬직한 샌드위치,0,0,0,올리브유,30,주식,
4,듬직한 샌드위치,0,0,0,파마산치즈,15,주식,
5,북경오리구이,0,0,0,오리고기,1100,부식,4
5,북경오리구이,0,0,0,오이,50,부식,
5,북경오리구이,0,0,0,대파,4,부식,
5,북경오리구이,0,0,0,물,30,부식,
5,북경오리구이,0,0,0,해선장소스,100,부식,
5,북경오리구이,0,0,0,팬케이크,25,부식,
6,우엉 스키야키,0,0,0,소고기,300,부식,2
6,우엉 스키야키,0,0,0,표고버섯,20,부식,
6,우엉 스키야키,0,0,0,송이버섯,20,부식,
6,우엉 스키야키,0,0,0,팽이버섯,20,부식,
6,우엉 스키야키,0,0,0,유부,20,부식,
6,우엉 스키야키,0,0,0,대파,20,부식,
6,우엉 스키야키,0,0,0,배추,20,부식,
6,우엉 스키야키,0,0,0,곤약,20,부식,
6,우엉 스키야키,0,0,0,우엉,20,부식,
6,우엉 스키야키,0,0,0,맛술,180,부식,
6,우엉 스키야키,0,0,0,간장,180,부식,
10,썬드라이드 토마토,0,0,0,토마토,1000,부식,10
10,썬드라이드 토마토,0,0,0,소금,5,부식,
10,썬드라이드 토마토,0,0,0,올리브유,15,부식,
10,썬드라이드 토마토,0,0,0,다진마늘,3,부식,
10,썬드라이드 토마토,0,0,0,홍고추,2,부식,
10,썬드라이드 토마토,0,0,0,바질,15,부식,
10,썬드라이드 토마토,0,0,0,오레가노,10,부식,
11,데리야끼 치킨,0,0,0,닭고기,500,부식,3
11,데리야끼 치킨,0,0,0,깻잎,10,부식,
11,데리야끼 치킨,0,0,0,겨자,10,부식,
11,데리야끼 치킨,0,0,0,간장,90,부식,
11,데리야끼 치킨,0,0,0,맛술,90,부식,
11,데리야끼 치킨,0,0,0,설탕,105,부식,
11,데리야끼 치킨,0,0,0,청주,90,부식,
12,돼지고기 두반장 볶음,0,0,0,당근,100,부식,2
12,돼지고기 두반장 볶음,0,0,0,양배추,230,부식,
12,돼지고기 두반장 볶음,0,0,0,피망,100,부식,
12,돼지고기 두반장 볶음,0,0,0,대파,10,부식,
12,돼지고기 두반장 볶음,0,0,0,돼지고기(등심),180,부식,
12,돼지고기 두반장 볶음,0,0,0,전분(감자),10,부식,
12,돼지고기 두반장 볶음,0,0,0,청주,10,부식,
12,돼지고기 두반장 볶음,0,0,0,달걀 흰자,100,부식,
12,돼지고기 두반장 볶음,0,0,0,마늘,10,부식,
12,돼지고기 두반장 볶음,0,0,0,맛술,10,부식,
12,돼지고기 두반장 볶음,0,0,0,두반장,20,부식,
12,돼지고기 두반장 볶음,0,0,0,설탕,5,부식,
12,돼지고기 두반장 볶음,0,0,0,블랙빈소스,10,부식,
13,새우칠리마요,0,0,0,마요네즈,90,부식,2
13,새우칠리마요,0,0,0,간장,15,부식,
13,새우칠리마요,0,0,0,설탕,15,부식,
13,새우칠리마요,0,0,0,레몬즙,30,부식,
13,새우칠리마요,0,0,0,두반장,2,부식,
13,새우칠리마요,0,0,0,찹쌀,10,부식,
13,새우칠리마요,0,0,0,달걀 흰자,10,부식,
13,새우칠리마요,0,0,0,새우,10,부식,
13,새우칠리마요,0,0,0,식용유,10,부식,
13,새우칠리마요,0,0,0,간장,10,부식,
13,새우칠리마요,0,0,0,와사비 페이스트,10,부식,
13,새우칠리마요,0,0,0,전분(감자),10,부식,
14,게살브로콜리,0,0,0,게맛살,50,부식,1
14,게살브로콜리,0,0,0,달걀,200,부식,
14,게살브로콜리,0,0,0,브로콜리,10,부식,
14,게살브로콜리,0,0,0,닭 육수,120,부식,
14,게살브로콜리,0,0,0,전분(옥수수),8,부식,
14,게살브로콜리,0,0,0,생강,10,부식,
14,게살브로콜리,0,0,0,청주,5,부식,
14,게살브로콜리,0,0,0,소금,110,부식,
14,게살브로콜리,0,0,0,후추,110,부식,
15,마파두부덥밥,0,0,0,연두부,400,주식,1
15,마파두부덥밥,0,0,0,두반장,45,주식,
15,마파두부덥밥,0,0,0,돼지고기(삼겹살),150,주식,
15,마파두부덥밥,0,0,0,땅콩기름,10,주식,
15,마파두부덥밥,0,0,0,고춧가루,45,주식,
15,마파두부덥밥,0,0,0,닭 육수,180,주식,
15,마파두부덥밥,0,0,0,대파,10,주식,
15,마파두부덥밥,0,0,0,설탕,2,주식,
15,마파두부덥밥,0,0,0,간장,7,주식,
15,마파두부덥밥,0,0,0,전분(감자),105,주식,
15,마파두부덥밥,0,0,0,산초,10,주식,
16,니쿠자가,0,0,0,감자,2,부식,4
16,니쿠자가,0,0,0,당근,3,부식,
16,니쿠자가,0,0,0,소고기(차돌박이),260,부식,
16,니쿠자가,0,0,0,양파,400,부식,
16,니쿠자가,0,0,0,다시마,3,부식,
16,니쿠자가,0,0,0,가다랑어,80,부식,
16,니쿠자가,0,0,0,간장,85,부식,
16,니쿠자가,0,0,0,설탕,90,부식,
16,니쿠자가,0,0,0,맛술,75,부식,
16,니쿠자가,0,0,0,청주,1,부식,
17,튜나 캐서롤,0,0,0,스파게티면,200,부식,3
17,튜나 캐서롤,0,0,0,참치캔,200,부식,
17,튜나 캐서롤,0,0,0,버터,25,부식,
17,튜나 캐서롤,0,0,0,빵가루,55,부식,
17,튜나 캐서롤,0,0,0,크림버섯스프,100,부식,
17,튜나 캐서롤,0,0,0,우유,125,부식,
17,튜나 캐서롤,0,0,0,셀러리,10,부식,
17,튜나 캐서롤,0,0,0,파프리카,200,부식,
17,튜나 캐서롤,0,0,0,파슬리,10,부식,
17,튜나 캐서롤,0,0,0,올리브유,10,부식,
17,튜나 캐서롤,0,0,0,후추,10,부식,
17,튜나 캐서롤,0,0,0,체다치즈,7,부식,
18,돼지고기(삼겹살)오븐구이,0,0,0,돼지고기(삼겹살),1000,부식,8
18,돼지고기(삼겹살)오븐구이,0,0,0,로즈마리,15,부식,
18,돼지고기(삼겹살)오븐구이,0,0,0,땅콩기름,75,부식,
18,돼지고기(삼겹살)오븐구이,0,0,0,소금,5,부식,
18,돼지고기(삼겹살)오븐구이,0,0,0,고춧가루,50,부식,
18,돼지고기(삼겹살)오븐구이,0,0,0,다진마늘,20,부식,
18,돼지고기(삼겹살)오븐구이,0,0,0,간장,75,부식,
18,돼지고기(삼겹살)오븐구이,0,0,0,식용유,45,부식,
18,돼지고기(삼겹살)오븐구이,0,0,0,사과,4,부식,
18,돼지고기(삼겹살)오븐구이,0,0,0,당근,5,부식,
18,돼지고기(삼겹살)오븐구이,0,0,0,양파,3,부식,
18,돼지고기(삼겹살)오븐구이,0,0,0,감자,5,부식,
18,돼지고기(삼겹살)오븐구이,0,0,0,사탕무,3,부식,
19,엔젤 부리또,0,0,0,또띠아,1,주식,1
19,엔젤 부리또,0,0,0,아보카도,33,주식,
19,엔젤 부리또,0,0,0,토마토,33,주식,
19,엔젤 부리또,0,0,0,파프리카,50,주식,
19,엔젤 부리또,0,0,0,살라미,35,주식,
19,엔젤 부리또,0,0,0,파슬리,10,주식,
19,엔젤 부리또,0,0,0,사워크림,10,주식,
19,엔젤 부리또,0,0,0,달걀,2,주식,
19,엔젤 부리또,0,0,0,버터,30,주식,
19,엔젤 부리또,0,0,0,생크림,15,주식,
19,엔젤 부리또,0,0,0,체다치즈,15,주식,
20,시저 샐러드,0,0,0,닭고기(가슴),250,부식,3
20,시저 샐러드,0,0,0,소금,10,부식,
20,시저 샐러드,0,0,0,후추,10,부식,
20,시저 샐러드,0,0,0,마늘,15,부식,
20,시저 샐러드,0,0,0,올리브유,60,부식,
20,시저 샐러드,0,0,0,메추리알,120,부식,
20,시저 샐러드,0,0,0,베이컨,40,부식,
20,시저 샐러드,0,0,0,로메인상추,10,부식,
20,시저 샐러드,0,0,0,달걀 노른자,10,부식,
20,시저 샐러드,0,0,0,머스타드소스,3,부식,
20,시저 샐러드,0,0,0,레몬즙,20,부식,
20,시저 샐러드,0,0,0,엔초비,20,부식,
20,시저 샐러드,0,0,0,땅콩기름,120,부식,
20,시저 샐러드,0,0,0,파마산치즈,30,부식,
21,감자 & 베이컨 샐러드,0,0,0,감자,1000,부식,2
21,감자 & 베이컨 샐러드,0,0,0,베이컨,50,부식,
21,감자 & 베이컨 샐러드,0,0,0,달걀,300,부식,
21,감자 & 베이컨 샐러드,0,0,0,로즈마리,10,부식,
21,감자 & 베이컨 샐러드,0,0,0,파슬리,10,부식,
21,감자 & 베이컨 샐러드,0,0,0,소금,10,부식,
21,감자 & 베이컨 샐러드,0,0,0,올리브유,75,부식,
21,감자 & 베이컨 샐러드,0,0,0,포도식초,45,부식,
21,감자 & 베이컨 샐러드,0,0,0,홀그레인 머스타드,20,부식,
21,감자 & 베이컨 샐러드,0,0,0,쪽파,5,부식,
23,땅콩수프,0,0,0,감자,200,부식,1
23,땅콩수프,0,0,0,피망,200,부식,
23,땅콩수프,0,0,0,당근,300,부식,
23,땅콩수프,0,0,0,땅콩,100,부식,
23,땅콩수프,0,0,0,커리파우더,75,부식,
23,땅콩수프,0,0,0,고춧가루,15,부식,
23,땅콩수프,0,0,0,마늘,1,부식,
23,땅콩수프,0,0,0,생강,15,부식,
23,땅콩수프,0,0,0,캔토마토,1,부식,
23,땅콩수프,0,0,0,닭 육수,1200,부식,
23,땅콩수프,0,0,0,소금,8,부식,
23,땅콩수프,0,0,0,후추,10,부식,
23,땅콩수프,0,0,0,땅콩버터,80,부식,
23,땅콩수프,0,0,0,꿀,30,부식,
23,땅콩수프,0,0,0,닭고기(다리),5,부식,
23,땅콩수프,0,0,0,고수(코리엔더),5,부식,
24,김치찜,0,0,0,배추김치,600,부식,8
24,김치찜,0,0,0,돼지고기(삼겹살),600,부식,
24,김치찜,0,0,0,생강,5,부식,
24,김치찜,0,0,0,청주,30,부식,
24,김치찜,0,0,0,맛술,45,부식,
24,김치찜,0,0,0,대파,5,부식,
24,김치찜,0,0,0,설탕,10,부식,
24,김치찜,0,0,0,다시마 육수,200,부식,
24,김치찜,0,0,0,다시마 육수,200,부식,
24,김치찜,0,0,0,김치국물,100,부식,
25,양송이버섯 피자,0,0,0,강력분,335,주식,2
25,양송이버섯 피자,0,0,0,이스트,8,주식,
25,양송이버섯 피자,0,0,0,소금,5,주식,
25,양송이버섯 피자,0,0,0,물,15,주식,
25,양송이버섯 피자,0,0,0,올리브유,38,주식,
25,양송이버섯 피자,0,0,0,양송이버섯,10,주식,
25,양송이버섯 피자,0,0,0,뽀르게타 햄,10,주식,
25,양송이버섯 피자,0,0,0,바질 페스토,75,주식,
25,양송이버섯 피자,0,0,0,모차렐라치즈,180,주식,
26,우유젤리,0,0,0,우유,700,간식,6
26,우유젤리,0,0,0,설탕,150,간식,
26,우유젤리,0,0,0,물강활,45,간식,
26,우유젤리,0,0,0,젤라틴,35,간식,
26,우유젤리,0,0,0,딸기,100,간식,
26,우유젤리,0,0,0,민트,4,간식,
26,우유젤리,0,0,0,아이싱 슈가,10,간식,
27,해물 빠에야,0,0,0,쌀,100,주식,1
27,해물 빠에야,0,0,0,스파게티소스,200,주식,
27,해물 빠에야,0,0,0,오징어,50,주식,
27,해물 빠에야,0,0,0,관자,50,주식,
27,해물 빠에야,0,0,0,백합,150,주식,
27,해물 빠에야,0,0,0,중하,50,주식,
27,해물 빠에야,0,0,0,꽃게,300,주식,
27,해물 빠에야,0,0,0,양파,100,주식,
27,해물 빠에야,0,0,0,화이트와인,5,주식,
27,해물 빠에야,0,0,0,강황가루,5,주식,
27,해물 빠에야,0,0,0,올리브유,15,주식,
27,해물 빠에야,0,0,0,마늘,5,주식,
27,해물 빠에야,0,0,0,모차렐라치즈,50,주식,
27,해물 빠에야,0,0,0,미나리,10,주식,
27,해물 빠에야,0,0,0,물,100,주식,
27,해물 빠에야,0,0,0,후추,2,주식,
28,쌀국수,0,0,0,쌀국수,70,주식,1
28,쌀국수,0,0,0,소고기(차돌박이),100,주식,
28,쌀국수,0,0,0,숙주나물,100,주식,
28,쌀국수,0,0,0,깻잎,5,주식,
28,쌀국수,0,0,0,대멸치,50,주식,
28,쌀국수,0,0,0,표고버섯,20,주식,
28,쌀국수,0,0,0,다시마,20,주식,
28,쌀국수,0,0,0,간장,5,주식,
28,쌀국수,0,0,0,소금,5,주식,
28,쌀국수,0,0,0,후추,5,주식,
28,쌀국수,0,0,0,물,500,주식,
29,날치알 떡볶이,0,0,0,가래떡,150,주식,1
29,날치알 떡볶이,0,0,0,어묵,100,주식,
29,날치알 떡볶이,0,0,0,날치알,10,주식,
29,날치알 떡볶이,0,0,0,달걀,100,주식,
29,날치알 떡볶이,0,0,0,치즈,10,주식,
29,날치알 떡볶이,0,0,0,파프리카,33,주식,
29,날치알 떡볶이,0,0,0,양파,33,주식,
29,날치알 떡볶이,0,0,0,가다랑어,10,주식,
29,날치알 떡볶이,0,0,0,물,400,주식,
29,날치알 떡볶이,0,0,0,화이트와인,15,주식,
29,날치알 떡볶이,0,0,0,고추장,30,주식,
29,날치알 떡볶이,0,0,0,고춧가루,30,주식,
29,날치알 떡볶이,0,0,0,간장,8,주식,
29,날치알 떡볶이,0,0,0,설탕,30,주식,
29,날치알 떡볶이,0,0,0,후추,3,주식,
30,비빔국수,0,0,0,소면,150,주식,1
30,비빔국수,0,0,0,갓김치,100,주식,
30,비빔국수,0,0,0,달걀,100,주식,
30,비빔국수,0,0,0,김치국물,15,주식,
30,비빔국수,0,0,0,고추장,30,주식,
30,비빔국수,0,0,0,간장,15,주식,
30,비빔국수,0,0,0,매실청,60,주식,
30,비빔국수,0,0,0,들기름,8,주식,
30,비빔국수,0,0,0,물,500,주식,
31,옥수수 통조림치즈,0,0,0,옥수수 통조림,100,부식,1
31,옥수수 통조림치즈,0,0,0,모차렐라치즈,100,부식,
31,옥수수 통조림치즈,0,0,0,양파,25,부식,
31,옥수수 통조림치즈,0,0,0,가지,25,부식,
31,옥수수 통조림치즈,0,0,0,우유,100,부식,
31,옥수수 통조림치즈,0,0,0,마요네즈,5,부식,
31,옥수수 통조림치즈,0,0,0,머스타드소스,5,부식,
31,옥수수 통조림치즈,0,0,0,핫소스,5,부식,
31,옥수수 통조림치즈,0,0,0,올리브유,8,부식,
31,옥수수 통조림치즈,0,0,0,아몬드,5,부식,
31,옥수수 통조림치즈,0,0,0,바질,2,부식,
32,소고기(갈비)찜,0,0,0,소고기(갈비),300,부식,2
32,소고기(갈비)찜,0,0,0,표고버섯,100,부식,
32,소고기(갈비)찜,0,0,0,감자,200,부식,
32,소고기(갈비)찜,0,0,0,당근,25,부식,
32,소고기(갈비)찜,0,0,0,마늘,20,부식,
32,소고기(갈비)찜,0,0,0,무,50,부식,
32,소고기(갈비)찜,0,0,0,대파,10,부식,
32,소고기(갈비)찜,0,0,0,간장,45,부식,
32,소고기(갈비)찜,0,0,0,홍삼액,80,부식,
32,소고기(갈비)찜,0,0,0,물,150,부식,
32,소고기(갈비)찜,0,0,0,매실청,45,부식,
32,소고기(갈비)찜,0,0,0,올리고당,45,부식,
33,일본라멘,0,0,0,돼지고기,200,주식,1
33,일본라멘,0,0,0,돼지고기(삼겹살),100,주식,
33,일본라멘,0,0,0,라면사리,150,주식,
33,일본라멘,0,0,0,달걀,100,주식,
33,일본라멘,0,0,0,다시마,10,주식,
33,일본라멘,0,0,0,물,1200,주식,
33,일본라멘,0,0,0,커피 가루,10,주식,
33,일본라멘,0,0,0,간장,45,주식,
34,고구마 맛탕,0,0,0,고구마,200,간식,1
34,고구마 맛탕,0,0,0,메이플시럽,75,간식,
34,고구마 맛탕,0,0,0,식용유,10,간식,
35,목살스테이크,0,0,0,돼지고기(목살),250,부식,1
35,목살스테이크,0,0,0,감자,100,부식,
35,목살스테이크,0,0,0,베이컨,300,부식,
35,목살스테이크,0,0,0,아스파라거스,100,부식,
35,목살스테이크,0,0,0,체다치즈,25,부식,
35,목살스테이크,0,0,0,모차렐라치즈,15,부식,
35,목살스테이크,0,0,0,마늘,30,부식,
35,목살스테이크,0,0,0,올리브유,30,부식,
35,목살스테이크,0,0,0,레드와인,15,부식,
35,목살스테이크,0,0,0,바질,5,부식,
35,목살스테이크,0,0,0,후추,2,부식,
35,목살스테이크,0,0,0,소금,5,부식,
35,목살스테이크,0,0,0,블루베리,30,부식,
35,목살스테이크,0,0,0,스테이크소스,100,부식,
35,목살스테이크,0,0,0,굴소스,15,부식,
36,식빵 러스크,0,0,0,식빵,50,간식,1
36,식빵 러스크,0,0,0,허니파우더,15,간식,
36,식빵 러스크,0,0,0,계피,3,간식,
36,식빵 러스크,0,0,0,올리브유,15,간식,
36,식빵 러스크,0,0,0,아몬드,5,간식,
36,식빵 러스크,0,0,0,설탕,5,간식,
37,고추잡채,0,0,0,돼지고기(안심),100,부식,1
37,고추잡채,0,0,0,피망,100,부식,
37,고추잡채,0,0,0,파프리카,50,부식,
37,고추잡채,0,0,0,대파,10,부식,
37,고추잡채,0,0,0,죽순 통조림,80,부식,
37,고추잡채,0,0,0,달걀,100,부식,
37,고추잡채,0,0,0,고추기름,30,부식,
37,고추잡채,0,0,0,간장,15,부식,
37,고추잡채,0,0,0,후추,2,부식,
37,고추잡채,0,0,0,청주,15,부식,
37,고추잡채,0,0,0,전분(감자),15,부식,
37,고추잡채,0,0,0,참기름,15,부식,
37,고추잡채,0,0,0,꽃빵,200,부식,
38,갈치조림,0,0,0,갈치,200,부식,1
38,갈치조림,0,0,0,양파,30,부식,
38,갈치조림,0,0,0,무,200,부식,
38,갈치조림,0,0,0,대파,10,부식,
38,갈치조림,0,0,0,청양고추,10,부식,
38,갈치조림,0,0,0,홍삼액,50,부식,
38,갈치조림,0,0,0,물,100,부식,
38,갈치조림,0,0,0,고추장,15,부식,
38,갈치조림,0,0,0,간장,15,부식,
38,갈치조림,0,0,0,매실청,30,부식,
38,갈치조림,0,0,0,고춧가루,30,부식,
38,갈치조림,0,0,0,멸치 액젓,5,부식,
38,갈치조림,0,0,0,맛술,15,부식,
38,갈치조림,0,0,0,다진마늘,15,부식,
38,갈치조림,0,0,0,후추,2,부식,
39,두부젓국찌개,0,0,0,두부,150,부식,1
39,두부젓국찌개,0,0,0,모시조개,200,부식,
39,두부젓국찌개,0,0,0,애호박,30,부식,
39,두부젓국찌개,0,0,0,느타리버섯,50,부식,
39,두부젓국찌개,0,0,0,대파,3,부식,
39,두부젓국찌개,0,0,0,청양고추,5,부식,
39,두부젓국찌개,0,0,0,새우젓,15,부식,
39,두부젓국찌개,0,0,0,물,500,부식,
40,메밀비빔국수,0,0,0,메밀 국수,100,주식,1
40,메밀비빔국수,0,0,0,열무김치,150,주식,
40,메밀비빔국수,0,0,0,무순,25,주식,
40,메밀비빔국수,0,0,0,고추장,15,주식,
40,메밀비빔국수,0,0,0,김치국물,30,주식,
40,메밀비빔국수,0,0,0,고춧가루,5,주식,
40,메밀비빔국수,0,0,0,간장,3,주식,
40,메밀비빔국수,0,0,0,매실청,30,주식,
40,메밀비빔국수,0,0,0,맛술,5,주식,
40,메밀비빔국수,0,0,0,참깨,5,주식,
40,메밀비빔국수,0,0,0,들기름,15,주식,
43,대구지리탕,0,0,0,대구,200,부식,2
43,대구지리탕,0,0,0,대구알,50,부식,
43,대구지리탕,0,0,0,바지락,100,부식,
43,대구지리탕,0,0,0,미나리,50,부식,
43,대구지리탕,0,0,0,콩나물,50,부식,
43,대구지리탕,0,0,0,무,50,부식,
43,대구지리탕,0,0,0,대파,15,부식,
43,대구지리탕,0,0,0,물,400,부식,
43,대구지리탕,0,0,0,소금,7,부식,
43,대구지리탕,0,0,0,청주,7,부식,
44,감자 그라탕,0,0,0,감자,50,주식,1
44,감자 그라탕,0,0,0,모차렐라치즈,100,주식,
44,감자 그라탕,0,0,0,양파,25,주식,
44,감자 그라탕,0,0,0,우유,150,주식,
44,감자 그라탕,0,0,0,올리브유,7,주식,
44,감자 그라탕,0,0,0,후추,2,주식,
44,감자 그라탕,0,0,0,소금,3,주식,
44,감자 그라탕,0,0,0,화이트와인,5,주식,
44,감자 그라탕,0,0,0,바질,2,주식,
44,감자 그라탕,0,0,0,꿀,15,주식,
45,치킨스테이크,0,0,0,닭고기(다리),200,부식,1
45,치킨스테이크,0,0,0,숙주나물,50,부식,
45,치킨스테이크,0,0,0,아스파라거스,10,부식,
45,치킨스테이크,0,0,0,토마토,25,부식,
45,치킨스테이크,0,0,0,마늘,40,부식,
45,치킨스테이크,0,0,0,살라미,10,부식,
45,치킨스테이크,0,0,0,소금,5,부식,
45,치킨스테이크,0,0,0,후추,2,부식,
45,치킨스테이크,0,0,0,식용유,60,부식,
45,치킨스테이크,0,0,0,레드와인,100,부식,
47,치즈피쉬스틱,0,0,0,피쉬스틱,120,부식,2
47,치즈피쉬스틱,0,0,0,체다치즈,15,부식,
47,치즈피쉬스틱,0,0,0,모차렐라치즈,60,부식,
47,치즈피쉬스틱,0,0,0,바질,3,부식,
48,꽈리고추 감자조림,0,0,0,감자,45,부식,3
48,꽈리고추 감자조림,0,0,0,꽈리고추,10,부식,
48,꽈리고추 감자조림,0,0,0,참기름,15,부식,
48,꽈리고추 감자조림,0,0,0,간장,60,부식,
48,꽈리고추 감자조림,0,0,0,재래간장,15,부식,
48,꽈리고추 감자조림,0,0,0,물엿,75,부식,
49,크림스파게티,0,0,0,스파게티면,100,주식,1
49,크림스파게티,0,0,0,모시조개,150,주식,
49,크림스파게티,0,0,0,살라미,10,주식,
49,크림스파게티,0,0,0,생크림,200,주식,
49,크림스파게티,0,0,0,체다치즈,10,주식,
49,크림스파게티,0,0,0,양파,25,주식,
49,크림스파게티,0,0,0,청양고추,5,주식,
49,크림스파게티,0,0,0,마늘,5,주식,
49,크림스파게티,0,0,0,화이트와인,15,주식,
49,크림스파게티,0,0,0,굴소스,5,주식,
49,크림스파게티,0,0,0,올리브유,15,주식,
50,치킨스낵랩,0,0,0,닭고기(튀김),250,부식,1
50,치킨스낵랩,0,0,0,고추,10,부식,
50,치킨스낵랩,0,0,0,치즈 샌드 크래커,100,부식,
50,치킨스낵랩,0,0,0,옥수수 통조림,45,부식,
50,치킨스낵랩,0,0,0,야끼소바,15,부식,
50,치킨스낵랩,0,0,0,사우전드아일랜드 드레싱,30,부식,
50,치킨스낵랩,0,0,0,올리브유,15,부식,
50,치킨스낵랩,0,0,0,또띠아,20,부식,
52,로제스파게티면,0,0,0,스파게티면,100,주식,1
52,로제스파게티면,0,0,0,양송이버섯,50,주식,
52,로제스파게티면,0,0,0,느타리버섯,100,주식,
52,로제스파게티면,0,0,0,방울토마토,25,주식,
52,로제스파게티면,0,0,0,스파게티소스,100,주식,
52,로제스파게티면,0,0,0,생크림,100,주식,
52,로제스파게티면,0,0,0,소금,5,주식,
52,로제스파게티면,0,0,0,후추,2,주식,
52,로제스파게티면,0,0,0,바질,2,주식,
52,로제스파게티면,0,0,0,올리브유,15,주식,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,소고기(차돌박이),150,부식,1
53,소고기(차돌박이) 숙주나물볶음,0,0,0,숙주나물,150,부식,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,굴소스,15,부식,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,올리브유,15,부식,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,참기름,5,부식,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,간장,8,부식,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,요리당,8,부식,
53,소고기(차돌박이) 숙주나물볶음,0,0,0,후추,2,부식,
54,가츠동,0,0,0,시판 돈까스,150,주식,1
54,가츠동,0,0,0,밥,150,주식,
54,가츠동,0,0,0,느타리버섯,50,주식,
54,가츠동,0,0,0,팽이버섯,50,주식,
54,가츠동,0,0,0,마늘,15,주식,
54,가츠동,0,0,0,쑥갓,5,주식,
54,가츠동,0,0,0,양파,20,주식,
54,가츠동,0,0,0,달걀,100,주식,
54,가츠동,0,0,0,다시마 육수,100,주식,
54,가츠동,0,0,0,데리야끼소스,100,주식,
54,가츠동,0,0,0,간장,5,주식,
54,가츠동,0,0,0,후추,2,주식,
54,가츠동,0,0,0,올리브유,15,주식,
55,부추전,0,0,0,부추,30,부식,2
55,부추전,0,0,0,밀가루,200,부식,
55,부추전,0,0,0,닭고기,150,부식,
55,부추전,0,0,0,물,300,부식,
55,부추전,0,0,0,소금,5,부식,
55,부추전,0,0,0,식용유,60,부식,
56,해물 하이라이스,0,0,0,밥,200,주식,1
56,해물 하이라이스,0,0,0,하이라이스 고형분,150,주식,
56,해물 하이라이스,0,0,0,물,350,주식,
56,해물 하이라이스,0,0,0,꽃게,150,주식,
56,해물 하이라이스,0,0,0,중하,50,주식,
56,해물 하이라이스,0,0,0,백합,30,주식,
56,해물 하이라이스,0,0,0,양파,5,주식,
56,해물 하이라이스,0,0,0,오징어,50,주식,
56,해물 하이라이스,0,0,0,화이트와인,15,주식,
56,해물 하이라이스,0,0,0,올리브유,15,주식,
56,해물 하이라이스,0,0,0,다진마늘,5,주식,
56,해물 하이라이스,0,0,0,후추,2,주식,
57,오징어 튀김,0,0,0,오징어,100,부식,1
57,오징어 튀김,0,0,0,소금,10,부식,
57,오징어 튀김,0,0,0,튀김가루,10,부식,
57,오징어 튀김,0,0,0,식용유,10,부식,
59,고추짜장면,0,0,0,소면,500,주식,4
59,고추짜장면,0,0,0,춘장,150,주식,
59,고추짜장면,0,0,0,돼지고기,10,주식,
